Dataset,Record,Variable,Value
OE.csv,55,OELAT,LEFT
OE.csv,55,OELOC,Not in dataset
OE.csv,56,OELAT,RIGHT
OE.csv,56,OELOC,Not in dataset
OE.csv,57,OELAT,LEFT
OE.csv,57,OELOC,Not in dataset
OE.csv,58,OELAT,LEFT
OE.csv,58,OELOC,Not in dataset
OE.csv,59,OELAT,RIGHT
OE.csv,59,OELOC,Not in dataset
OE.csv,60,OELAT,LEFT
OE.csv,60,OELOC,Not in dataset
OE.csv,61,OELAT,LEFT
OE.csv,61,OELOC,Not in dataset
OE.csv,62,OELAT,RIGHT
OE.csv,62,OELOC,Not in dataset
OE.csv,63,OELAT,LEFT
OE.csv,63,OELOC,Not in dataset
OE.csv,64,OELAT,LEFT
OE.csv,64,OELOC,Not in dataset
OE.csv,65,OELAT,RIGHT
OE.csv,65,OELOC,Not in dataset
OE.csv,66,OELAT,LEFT
OE.csv,66,OELOC,Not in dataset
OE.csv,67,OELAT,LEFT
OE.csv,67,OELOC,Not in dataset
OE.csv,68,OELAT,RIGHT
OE.csv,68,OELOC,Not in dataset
OE.csv,69,OELAT,LEFT
OE.csv,69,OELOC,Not in dataset
OE.csv,70,OELAT,LEFT
OE.csv,70,OELOC,Not in dataset
OE.csv,71,OELAT,RIGHT
OE.csv,71,OELOC,Not in dataset
OE.csv,72,OELAT,LEFT
OE.csv,72,OELOC,Not in dataset
OE.csv,73,OELAT,LEFT
OE.csv,73,OELOC,Not in dataset
OE.csv,74,OELAT,RIGHT
OE.csv,74,OELOC,Not in dataset
OE.csv,75,OELAT,LEFT
OE.csv,75,OELOC,Not in dataset
OE.csv,76,OELAT,LEFT
OE.csv,76,OELOC,Not in dataset
OE.csv,77,OELAT,RIGHT
OE.csv,77,OELOC,Not in dataset
OE.csv,78,OELAT,LEFT
OE.csv,78,OELOC,Not in dataset
OE.csv,79,OELAT,LEFT
OE.csv,79,OELOC,Not in dataset
OE.csv,80,OELAT,RIGHT
OE.csv,80,OELOC,Not in dataset
OE.csv,81,OELAT,LEFT
OE.csv,81,OELOC,Not in dataset
OE.csv,82,OELAT,RIGHT
OE.csv,82,OELOC,Not in dataset
OE.csv,83,OELAT,LEFT
OE.csv,83,OELOC,Not in dataset
OE.csv,84,OELAT,RIGHT
OE.csv,84,OELOC,Not in dataset
OE.csv,85,OELAT,LEFT
OE.csv,85,OELOC,Not in dataset
OE.csv,86,OELAT,RIGHT
OE.csv,86,OELOC,Not in dataset
OE.csv,87,OELAT,LEFT
OE.csv,87,OELOC,Not in dataset
OE.csv,88,OELAT,RIGHT
OE.csv,88,OELOC,Not in dataset
OE.csv,89,OELAT,LEFT
OE.csv,89,OELOC,Not in dataset
OE.csv,90,OELAT,RIGHT
OE.csv,90,OELOC,Not in dataset
OE.csv,91,OELAT,LEFT
OE.csv,91,OELOC,Not in dataset
OE.csv,92,OELAT,RIGHT
OE.csv,92,OELOC,Not in dataset
OE.csv,93,OELAT,LEFT
OE.csv,93,OELOC,Not in dataset
OE.csv,94,OELAT,RIGHT
OE.csv,94,OELOC,Not in dataset
OE.csv,95,OELAT,LEFT
OE.csv,95,OELOC,Not in dataset
OE.csv,96,OELAT,RIGHT
OE.csv,96,OELOC,Not in dataset
OE.csv,97,OELAT,LEFT
OE.csv,97,OELOC,Not in dataset
OE.csv,98,OELAT,RIGHT
OE.csv,98,OELOC,Not in dataset
OE.csv,99,OELAT,LEFT
OE.csv,99,OELOC,Not in dataset
OE.csv,100,OELAT,RIGHT
OE.csv,100,OELOC,Not in dataset
