Dataset,Record,Variable,Value
SV.xpt,93,VISITNUM,100
SV.xpt,93,VISITDY,-15
SV.xpt,94,VISITNUM,100
SV.xpt,94,VISITDY,-15
SV.xpt,95,VISITNUM,100
SV.xpt,95,VISITDY,-15
SV.xpt,96,VISITNUM,100
SV.xpt,96,VISITDY,-15
SV.xpt,97,VISITNUM,100
SV.xpt,97,VISITDY,-15
SV.xpt,98,VISITNUM,100
SV.xpt,98,VISITDY,-15
SV.xpt,99,VISITNUM,100
SV.xpt,99,VISITDY,-15
SV.xpt,100,VISITNUM,100
SV.xpt,100,VISITDY,-15
